activity_id_short,activity_id_full,route_distance_window_start_m,route_distance_window_end_m,route_phase,point_count,route_load_context_band,route_load_context_index_0_100,route_profile_elevation_range_m,calibrated_slope_pct_p75_abs,ib2_terrain_evidence_median,ib2_effort_evidence_median,osm_exposure_types,near_steps_ratio,near_road_ratio,near_cliff_ratio,near_waterway_ratio,terrain_surface_context_flags,terrain_surface_context_group,terrain_evidence_high_context_bool,slope_or_vertical_high_context_bool,high_terrain_or_surface_context_bool,speed_mps_median,low_speed_ratio,stopped_ratio,speed_context_adjusted_index_0_100,low_speed_context_adjusted_index_0_100,stopped_context_adjusted_index_0_100,speed_context_percentile_source,low_speed_context_percentile_source,stopped_context_percentile_source,terrain_movement_component_available_bool,terrain_movement_maintenance_index_0_100,terrain_movement_attention_flags,window_qa_flags,interpretation_boundary
9_1,qixing_lengshuikeng_9_1,200,250,UNKNOWN,107,VERY_HIGH_ROUTE_LOAD_CONTEXT,100.0,20.722,,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.462349,0.271028,0.0,34.299,32.615,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,37.534,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,250,300,UNKNOWN,92,VERY_HIGH_ROUTE_LOAD_CONTEXT,86.342,14.537,,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,False,True,0.589417,0.228261,0.0,53.235,39.454,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,49.054,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,300,350,UNKNOWN,69,HIGH_ROUTE_LOAD_CONTEXT,69.318,7.727,,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,False,True,0.746265,0.043478,0.0,74.798,82.951,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,72.884,HIGH_TERRAIN_OR_SURFACE_CONTEXT,SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,350,400,UNKNOWN,94,VERY_HIGH_ROUTE_LOAD_CONTEXT,91.018,15.888,34.372,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.507487,0.170213,0.0,40.431,49.225,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,45.583,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,400,450,UNKNOWN,94,HIGH_ROUTE_LOAD_CONTEXT,72.585,9.034,,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,False,True,0.565913,0.351064,0.0,49.191,23.046,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,42.109,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,450,500,UNKNOWN,62,HIGH_ROUTE_LOAD_CONTEXT,79.928,11.971,,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,False,True,0.804363,0.0,0.0,80.256,97.844,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,80.081,HIGH_TERRAIN_OR_SURFACE_CONTEXT,SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,500,550,UNKNOWN,79,VERY_HIGH_ROUTE_LOAD_CONTEXT,81.359,14.258,,0.5,0.45,,1.0,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.665218,0.025316,0.0,65.701,88.881,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,70.115,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,550,600,UNKNOWN,25,HIGH_ROUTE_LOAD_CONTEXT,65.14,4.341,85.506,0.3,0.45,,0.72,,,,SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,False,True,True,0.648207,0.12,0.0,63.477,60.714,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,60.552,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,600,650,UNKNOWN,9,LOWER_ROUTE_LOAD_CONTEXT,6.966,0.215,,0.3,0.0,,0.0,,,,NONE,LOW_INFORMATION_MIXED_CONTEXT,False,False,False,1.04774,0.0,0.0,62.335,83.239,51.601,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,True,66.459,NONE,SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,700,750,UNKNOWN,11,LOWER_ROUTE_LOAD_CONTEXT,6.771,0.137,,0.3,0.0,,0.0,,,,NONE,LOW_INFORMATION_MIXED_CONTEXT,False,False,False,0.626898,0.363636,0.0,14.501,5.085,51.601,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,True,19.096,HIGH_LOW_SPEED_RATIO_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,800,850,UNKNOWN,40,LOWER_ROUTE_LOAD_CONTEXT,10.309,1.552,,0.3,0.0,,0.0,,,,NONE,LOW_INFORMATION_MIXED_CONTEXT,False,False,False,0.992073,0.0,0.0,53.672,83.239,51.601,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,True,62.128,NONE,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,850,900,UNKNOWN,64,LOWER_ROUTE_LOAD_CONTEXT,17.92,3.209,4.784,0.5,0.0,,0.0,,,,NONE,LOW_INFORMATION_MIXED_CONTEXT,False,False,False,1.011081,0.046875,0.0,56.685,43.503,51.601,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,True,51.714,NONE,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,900,950,UNKNOWN,39,LOWER_ROUTE_LOAD_CONTEXT,13.244,2.726,,0.3,0.0,,0.0,,,,NONE,LOW_INFORMATION_MIXED_CONTEXT,False,False,False,0.774658,0.128205,0.0,28.625,21.469,51.601,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,True,31.073,NONE,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,950,1000,UNKNOWN,67,LOWER_ROUTE_LOAD_CONTEXT,21.617,4.361,,0.5,0.0,,0.0,,,,NONE,LOW_INFORMATION_MIXED_CONTEXT,False,False,False,0.732173,0.19403,0.0,22.976,14.124,51.601,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,True,26.045,NONE,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1000,1050,UNKNOWN,54,MODERATE_ROUTE_LOAD_CONTEXT,38.55,10.419,24.4145,0.5,0.0,,0.0,,,,NONE,LOW_INFORMATION_MIXED_CONTEXT,False,False,False,0.827471,0.092593,0.0,35.217,29.473,51.601,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,True,36.771,NONE,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1050,1100,UNKNOWN,66,MODERATE_ROUTE_LOAD_CONTEXT,47.812,11.561,39.513,0.5,0.0,,0.0,,,,NONE,LOW_INFORMATION_MIXED_CONTEXT,False,False,False,0.598098,0.242424,0.0,12.994,10.734,51.601,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,True,20.037,LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1100,1150,UNKNOWN,50,LOWER_ROUTE_LOAD_CONTEXT,14.019,1.322,,0.5,0.0,,0.0,,,,NONE,LOW_INFORMATION_MIXED_CONTEXT,False,False,False,1.040073,0.02,0.0,61.959,58.569,51.601,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,True,58.87,NONE,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1150,1200,UNKNOWN,45,LOWER_ROUTE_LOAD_CONTEXT,33.508,8.673,,0.5,0.0,,0.111111,,,,NONE,LOW_INFORMATION_MIXED_CONTEXT,False,False,False,0.817941,0.088889,0.0,34.652,30.603,51.601,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,True,36.827,NONE,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1200,1250,UNKNOWN,77,HIGH_ROUTE_LOAD_CONTEXT,72.387,10.669,,0.5,0.45,,1.0,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.638199,0.155844,0.0,61.388,52.392,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,57.011,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1250,1300,UNKNOWN,61,HIGH_ROUTE_LOAD_CONTEXT,67.741,9.204,,0.5,0.45,,0.901639,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.695443,0.229508,0.0,68.666,39.218,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,56.698,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1300,1350,UNKNOWN,85,HIGH_ROUTE_LOAD_CONTEXT,64.211,9.234,,0.5,0.45,,0.541176,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.489921,0.270588,0.0,37.534,32.682,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,39.171,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1350,1400,UNKNOWN,117,VERY_HIGH_ROUTE_LOAD_CONTEXT,100.0,20.57,,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.251104,0.666667,0.0,11.051,2.965,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,17.015,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1400,1450,UNKNOWN,123,VERY_HIGH_ROUTE_LOAD_CONTEXT,100.0,20.971,83.475,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.317804,0.577236,0.0,16.779,6.334,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,20.89,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1450,1500,UNKNOWN,115,VERY_HIGH_ROUTE_LOAD_CONTEXT,97.724,18.483,55.837,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.309104,0.6,0.0,15.836,5.357,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,20.125,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1500,1550,UNKNOWN,90,VERY_HIGH_ROUTE_LOAD_CONTEXT,100.0,23.761,115.983,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.235316,0.711111,0.0,10.108,1.078,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,15.977,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1550,1600,UNKNOWN,78,VERY_HIGH_ROUTE_LOAD_CONTEXT,86.99,11.327,77.5875,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.310419,0.525641,0.0,15.903,9.501,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,21.402,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1600,1650,UNKNOWN,171,VERY_HIGH_ROUTE_LOAD_CONTEXT,93.67,15.78,47.9155,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.215731,0.672515,0.0,8.693,2.763,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,15.775,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1650,1700,UNKNOWN,68,MODERATE_ROUTE_LOAD_CONTEXT,57.891,4.971,15.02925,0.5,0.45,,0.720588,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.65487,0.176471,0.0,64.623,47.675,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,57.214,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1700,1750,UNKNOWN,74,MODERATE_ROUTE_LOAD_CONTEXT,39.085,9.322,30.5895,0.3,0.0,,0.337838,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.648433,0.216216,0.0,63.612,41.442,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,54.838,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1750,1800,UNKNOWN,80,HIGH_ROUTE_LOAD_CONTEXT,61.185,6.249,26.015,0.3,0.45,,0.7375,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.408312,0.425,0.0,26.55,16.206,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,28.737,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
9_1,qixing_lengshuikeng_9_1,1800,1850,UNKNOWN,310,MODERATE_ROUTE_LOAD_CONTEXT,46.499,14.112,21.233,0.5,0.0,,0.4,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.062434,0.390323,0.390323,2.898,19.407,1.482,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,7.568,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT|STOPPED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
