relative_path,name,type,depth,size_bytes,modified_time,suffix
outputs/ib1c_osm_semantic_risk_v1_1/zhonghua_ust_jiuwufeng_roundtrip_biji,zhonghua_ust_jiuwufeng_roundtrip_biji,dir,3,,2026-05-27 06:00:04,
outputs/ib1c_osm_semantic_risk_v1_3b_contract_qa/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b,juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b,dir,3,,2026-06-01 11:42:36,
outputs/ib1c_osm_semantic_risk_v1_3b_contract_qa/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,dir,3,,2026-06-01 11:41:49,
outputs/ib1c_osm_semantic_risk_v1_3b_contract_qa/qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b,qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b,dir,3,,2026-06-01 11:42:12,
outputs/ib1c_osm_semantic_risk_v1_3b_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b,zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b,dir,3,,2026-06-01 11:43:06,
outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-27 09:57:24,
outputs/ib1c_route_profile_semantics/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-29 00:32:56,
outputs/ib1c_route_profile_semantics/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-26 18:36:02,
outputs/ib1c_route_profile_semantics/zhonghua_ust_jiuwufeng_roundtrip_biji,zhonghua_ust_jiuwufeng_roundtrip_biji,dir,3,,2026-05-27 05:24:19,
outputs/ib1c_route_profile_semantics_forced_required_way_test/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-28 23:58:58,
outputs/ib1c_route_profile_semantics_v1_1/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-27 07:09:26,
outputs/ib1c_route_profile_semantics_v1_1/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-27 06:58:01,
outputs/ib1c_route_profile_semantics_v1_3b_contract_qa/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b,juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b,dir,3,,2026-06-01 11:42:33,
outputs/ib1c_route_profile_semantics_v1_3b_contract_qa/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,dir,3,,2026-06-01 11:41:46,
outputs/ib1c_route_profile_semantics_v1_3b_contract_qa/qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b,qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b,dir,3,,2026-06-01 11:42:09,
outputs/ib1c_route_profile_semantics_v1_3b_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b,zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b,dir,3,,2026-06-01 11:43:02,
outputs/ib1e_osm_nlsc_terrain_risk/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-24 00:56:43,
outputs/ib1e_osm_nlsc_terrain_risk/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-25 20:44:32,
outputs/ib1e_osm_nlsc_terrain_risk/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-25 20:44:29,
outputs/ib1e_osm_nlsc_terrain_risk_plot/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-24 01:02:03,
outputs/ib1e_osm_nlsc_terrain_risk_plot/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-26 21:16:59,
outputs/ib1e_osm_nlsc_terrain_risk_plot/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-26 21:16:59,
outputs/ib1e_osm_nlsc_terrain_risk_plot/zhonghua_ust_jiuwufeng_roundtrip_biji,zhonghua_ust_jiuwufeng_roundtrip_biji,dir,3,,2026-05-26 23:52:23,
outputs/ib1e_osm_nlsc_terrain_risk_plot_forced_required_way_test/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-29 00:14:28,
outputs/ib1e_osm_nlsc_terrain_risk_plot_v1_3b_contract_qa/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b,juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b,dir,3,,2026-06-01 11:35:48,
outputs/ib1e_osm_nlsc_terrain_risk_plot_v1_3b_contract_qa/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,dir,3,,2026-06-01 11:35:01,
outputs/ib1e_osm_nlsc_terrain_risk_plot_v1_3b_contract_qa/qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b,qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b,dir,3,,2026-06-01 11:35:23,
outputs/ib1e_osm_nlsc_terrain_risk_plot_v1_3b_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b,zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b,dir,3,,2026-06-01 11:36:17,
outputs/ib1e_osm_terrain_risk_plot/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-24 00:45:40,
outputs/ib1e_route_profile_contour_window_terrain/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-27 09:57:31,
outputs/ib1e_route_profile_contour_window_terrain/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-29 00:35:33,
outputs/ib1e_route_profile_contour_window_terrain/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-26 20:51:08,
outputs/ib1e_route_profile_contour_window_terrain/zhonghua_ust_jiuwufeng_roundtrip_biji,zhonghua_ust_jiuwufeng_roundtrip_biji,dir,3,,2026-05-27 05:37:24,
outputs/ib1e_route_profile_contour_window_terrain_forced_required_way_test/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-29 00:02:14,
outputs/ib1e_route_profile_contour_window_terrain_v1_1/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-27 07:10:21,
outputs/ib1e_route_profile_contour_window_terrain_v1_1/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-27 06:58:53,
outputs/ib1e_route_profile_contour_window_terrain_v1_1/zhonghua_ust_jiuwufeng_roundtrip_biji,zhonghua_ust_jiuwufeng_roundtrip_biji,dir,3,,2026-05-27 06:01:59,
outputs/ib1e_route_profile_contour_window_terrain_v1_3b_contract_qa/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b,juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b,dir,3,,2026-06-01 11:42:41,
outputs/ib1e_route_profile_contour_window_terrain_v1_3b_contract_qa/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,dir,3,,2026-06-01 11:41:54,
outputs/ib1e_route_profile_contour_window_terrain_v1_3b_contract_qa/qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b,qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b,dir,3,,2026-06-01 11:42:16,
outputs/ib1e_route_profile_contour_window_terrain_v1_3b_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b,zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b,dir,3,,2026-06-01 14:15:36,
outputs/ib1e_route_profile_nlsc_terrain/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-24 00:18:08,
outputs/ib1g_contour_window_features/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-27 09:57:30,
outputs/ib1g_contour_window_features/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-29 00:35:05,
outputs/ib1g_contour_window_features/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-26 20:49:37,
outputs/ib1g_contour_window_features/zhonghua_ust_jiuwufeng_roundtrip_biji,zhonghua_ust_jiuwufeng_roundtrip_biji,dir,3,,2026-05-27 05:35:36,
outputs/ib1g_contour_window_features_forced_required_way_test/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-29 00:01:11,
outputs/ib1g_contour_window_features_v1_1/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-27 07:09:57,
outputs/ib1g_contour_window_features_v1_1/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-27 06:58:32,
outputs/ib1g_contour_window_features_v1_3b_contract_qa/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b,juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b,dir,3,,2026-06-01 11:42:39,
outputs/ib1g_contour_window_features_v1_3b_contract_qa/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,dir,3,,2026-06-01 11:41:52,
outputs/ib1g_contour_window_features_v1_3b_contract_qa/qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b,qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b,dir,3,,2026-06-01 11:42:14,
outputs/ib1g_contour_window_features_v1_3b_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b,zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b,dir,3,,2026-06-01 14:15:33,
outputs/ib1g_v2_output/qixing_xiaoyoukeng_roundtrip_joyhike,qixing_xiaoyoukeng_roundtrip_joyhike,dir,3,,2026-05-12 16:52:22,
outputs/ib1h_v2_contour_window_profile_output/qixing_xiaoyoukeng_roundtrip_joyhike,qixing_xiaoyoukeng_roundtrip_joyhike,dir,3,,2026-05-12 16:57:25,
outputs/ib1i_gpx_vs_contour_validation/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-24 19:08:32,
outputs/ib2_v2_route_risk/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-27 09:57:50,
outputs/ib2_v2_route_risk/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-26 21:17:03,
outputs/ib2_v2_route_risk/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-26 21:17:02,
outputs/ib2_v2_route_risk/zhonghua_ust_jiuwufeng_roundtrip_biji,zhonghua_ust_jiuwufeng_roundtrip_biji,dir,3,,2026-05-27 05:45:07,
outputs/ib2_v2_route_risk_v1_1/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-27 07:10:32,
outputs/ib2_v2_route_risk_v1_1/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-27 06:59:04,
outputs/ib2_v2_route_risk_v1_1/zhonghua_ust_jiuwufeng_roundtrip_biji,zhonghua_ust_jiuwufeng_roundtrip_biji,dir,3,,2026-05-27 06:03:09,
outputs/ib2_v2_route_risk_v1_3b_contract_qa/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b,juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b,dir,3,,2026-06-01 14:10:30,
outputs/ib2_v2_route_risk_v1_3b_contract_qa/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,dir,3,,2026-06-01 14:10:00,
outputs/ib2_v2_route_risk_v1_3b_contract_qa/qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b,qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b,dir,3,,2026-06-01 14:10:17,
outputs/ib2_v2_route_risk_v1_3b_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b,zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b,dir,3,,2026-06-01 14:15:40,
outputs/ib2_v3_route_segment_risk/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-26 21:21:48,
outputs/ib2_v3_route_segment_risk/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-26 21:17:07,
outputs/ib2_v3_route_segment_risk/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-26 21:17:06,
outputs/ib2_v3_route_segment_risk/zhonghua_ust_jiuwufeng_roundtrip_biji,zhonghua_ust_jiuwufeng_roundtrip_biji,dir,3,,2026-05-26 23:52:37,
outputs/ib2a_route_risk_profile/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-26 21:21:47,
outputs/ib2a_route_risk_profile/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-26 21:17:05,
outputs/ib2a_route_risk_profile/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-26 21:17:04,
outputs/ib2a_route_risk_profile/zhonghua_ust_jiuwufeng_roundtrip_biji,zhonghua_ust_jiuwufeng_roundtrip_biji,dir,3,,2026-05-26 23:52:34,
outputs/ib2b_v2_segment_risk_profile/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-26 21:21:49,
outputs/ib2b_v2_segment_risk_profile/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-26 21:17:08,
outputs/ib2b_v2_segment_risk_profile/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-26 21:17:07,
outputs/ib2b_v2_segment_risk_profile/zhonghua_ust_jiuwufeng_roundtrip_biji,zhonghua_ust_jiuwufeng_roundtrip_biji,dir,3,,2026-05-26 23:52:38,
outputs/ib2c_route_risk_map_2d/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-26 21:21:54,
outputs/ib2c_route_risk_map_2d/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-26 21:17:15,
outputs/ib2c_route_risk_map_2d/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-26 21:17:13,
outputs/ib2c_route_risk_map_2d/zhonghua_ust_jiuwufeng_roundtrip_biji,zhonghua_ust_jiuwufeng_roundtrip_biji,dir,3,,2026-05-27 00:08:56,
outputs/ib2d_route_risk_offline_map/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-27 11:16:05,
outputs/ib2d_route_risk_offline_map/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-29 00:36:42,
outputs/ib2d_route_risk_offline_map/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-27 11:16:25,
outputs/ib2d_route_risk_offline_map/zhonghua_ust_jiuwufeng_roundtrip_biji,zhonghua_ust_jiuwufeng_roundtrip_biji,dir,3,,2026-05-27 11:16:35,
outputs/ib2d_route_risk_offline_map_forced_required_way_test/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-29 00:18:14,
outputs/ib2d_route_risk_offline_map_v1_1/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-27 07:10:50,
outputs/ib2d_route_risk_offline_map_v1_1/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-27 06:59:19,
outputs/ib2d_route_risk_offline_map_v1_1/zhonghua_ust_jiuwufeng_roundtrip_biji,zhonghua_ust_jiuwufeng_roundtrip_biji,dir,3,,2026-05-27 06:04:26,
outputs/ib2d_route_risk_offline_map_v1_3b_contract_qa/_batch_summary,_batch_summary,dir,3,,2026-06-01 14:18:53,
outputs/ib2d_route_risk_offline_map_v1_3b_contract_qa/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b,juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b,dir,3,,2026-06-01 14:10:37,
outputs/ib2d_route_risk_offline_map_v1_3b_contract_qa/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,dir,3,,2026-06-01 14:10:08,
outputs/ib2d_route_risk_offline_map_v1_3b_contract_qa/qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b,qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b,dir,3,,2026-06-01 14:10:23,
outputs/ib2d_route_risk_offline_map_v1_3b_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b,zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b,dir,3,,2026-06-01 14:15:49,
outputs/ib2e_route_challenge_index/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-25 20:14:44,
outputs/ib2e_route_challenge_index/qixing_lengshuikeng_main_peak_20260523,qixing_lengshuikeng_main_peak_20260523,dir,3,,2026-05-25 20:35:56,
outputs/ib2e_route_challenge_index/qixing_xiaoyoukeng_main_peak_20260315,qixing_xiaoyoukeng_main_peak_20260315,dir,3,,2026-05-25 20:35:56,
outputs/ib2e_route_challenge_index/zhonghua_ust_jiuwufeng_roundtrip_biji,zhonghua_ust_jiuwufeng_roundtrip_biji,dir,3,,2026-05-26 23:55:40,
outputs/ib3_batch_runs/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-24 21:23:23,
outputs/ib3_environment_output/actual_gpx_9stations,actual_gpx_9stations,dir,3,,2026-05-05 17:09:24,
outputs/ib3_environment_output/scenario_0430_9stations,scenario_0430_9stations,dir,3,,2026-05-05 17:09:35,
outputs/ib3a0_activity_mainline_screening/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-28 20:18:14,
outputs/ib3a0_activity_mainline_screening_after_forced_route/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-29 07:20:07,
outputs/ib3a2_on_route_activity_filter/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-27 17:31:31,
outputs/ib3a2_on_route_activity_filter_v3/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-28 11:51:57,
outputs/ib3a2_on_route_activity_filter_v4b/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-28 17:58:03,
outputs/ib3a2_on_route_activity_filter_v4b_after_forced_route/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-29 20:27:30,
outputs/ib3a2_on_route_activity_filter_v4b_after_forced_route_smoketest/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-29 17:58:22,
outputs/ib3a2_on_route_activity_filter_v4b_after_forced_route_smoketest_batch10/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-29 18:03:09,
outputs/ib3a2_on_route_activity_filter_v4b_after_forced_route_smoketest_batch14/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-29 18:53:24,
outputs/ib3a_mapmatched_activity/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-24 22:04:20,
outputs/ib3a_mapmatched_standardized_activity/juansi_waterfall,juansi_waterfall,dir,3,,2026-05-27 07:55:04,
outputs/ib3a_mapmatched_standardized_activity/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-27 07:55:49,
outputs/ib3a_mapmatched_standardized_activity_debug_maps/juansi_waterfall,juansi_waterfall,dir,3,,2026-05-27 09:10:13,
outputs/ib3a_mapmatched_standardized_activity_debug_maps/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-27 09:10:13,
outputs/ib3a_sequence_mapmatched_activity/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-28 06:56:33,
outputs/ib3a_sequence_mapmatched_activity_v2/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-28 10:12:30,
outputs/ib3a_sequence_mapmatched_activity_v3/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-28 10:30:38,
outputs/ib3a_sequence_mapmatched_activity_v4/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-28 17:21:47,
outputs/ib3a_sequence_mapmatched_activity_v4b/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-28 17:58:02,
outputs/ib3a_sequence_mapmatched_activity_v4b_after_forced_route/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-29 20:23:19,
outputs/ib3a_sequence_mapmatched_activity_v4b_after_forced_route_smoketest/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-29 17:56:25,
outputs/ib3a_sequence_mapmatched_activity_v4b_after_forced_route_smoketest_batch10/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-29 18:01:27,
outputs/ib3a_sequence_mapmatched_activity_v4b_after_forced_route_smoketest_batch14/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-29 18:52:20,
outputs/ib3a_sequence_mapmatched_activity_v4c_no_post_summit_phase_force/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-29 08:11:17,
outputs/ib3b2_activity_profile_1d_2d/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-27 21:13:11,
outputs/ib3b2_activity_profile_1d_2d_sequence/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-28 06:59:46,
outputs/ib3b2_activity_profile_1d_2d_v3/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-28 16:46:28,
outputs/ib3b2_activity_profile_1d_2d_v3_fullaxis/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-28 17:06:50,
outputs/ib3b2_activity_profile_1d_2d_v4b/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-28 17:58:04,
outputs/ib3b2_activity_profile_1d_2d_v4b_after_forced_route/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-29 07:23:13,
outputs/ib3b2_activity_profile_1d_2d_with_events_v1/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-29 20:53:51,
outputs/ib3b_mapmatched_activity_profile/juansi_waterfall_fitcsv_20260503,juansi_waterfall_fitcsv_20260503,dir,3,,2026-05-24 22:04:31,
outputs/ib3c_activity_behavior_events_adaptive_speed_v1_phase1_smoketest/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-30 08:22:55,
outputs/ib3c_activity_behavior_events_adaptive_speed_v1_phase2_26batch/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-30 08:30:33,
outputs/ib3c_activity_behavior_events_adaptive_speed_v1_phase2_smoketest/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-30 08:25:07,
outputs/ib3c_activity_behavior_events_adaptive_speed_v1_phase2_smoketest_multi/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-30 08:27:21,
outputs/ib3c_activity_behavior_events_adaptive_speed_v1_phase3_semantics_smoketest/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-30 09:13:02,
outputs/ib3c_activity_behavior_events_adaptive_speed_v1_phase3a_semantic_annotations_26batch/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-30 10:00:48,
outputs/ib3c_activity_behavior_events_adaptive_speed_v1_phase3a_semantic_annotations_keycases/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-30 09:17:07,
outputs/ib3c_activity_behavior_events_adaptive_speed_v1_phase3a_semantic_annotations_smoketest/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-30 09:15:14,
outputs/ib3c_activity_behavior_events_adaptive_speed_v1_phase3b_hr_delta_26batch/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-30 10:53:34,
outputs/ib3c_activity_behavior_events_adaptive_speed_v1_phase3b_hr_delta_bootstrap_smoketest/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-30 10:44:41,
outputs/ib3c_activity_behavior_events_adaptive_speed_v1_phase3b_hr_delta_keycases/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-30 10:50:08,
outputs/ib3c_activity_behavior_events_adaptive_speed_v1_phase3b_hr_delta_smoketest/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-30 10:47:11,
outputs/ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch/qixing_lengshuikeng,qixing_lengshuikeng,dir,3,,2026-05-30 19:36:14,
